オシオキSweetie ～恋するお姉さんはウラハラです～	75	145	精液描写の濃いゲーム	12
オタサーの姫に告られた結果wwwww	71	187	主人公がダメ！	17
オタサーの姫に告られた結果wwwww	71	187	アナルSEXのあるゲーム	15
オタサーの姫に告られた結果wwwww	71	187	卑語が多い	15
オトメスイッチ ～彼が持ってる彼女のリモコン～	74	138	大人の玩具プレイ	15
オレと彼女は主従なカンケイ	70	122	メイドさん…	16
オレと彼女は主従なカンケイ	70	122	主人公はモテモテ！	10
カスタムメイド3D	80	295	おかずに使える	37
カスタムメイド3D	80	295	プログラム技術が高いゲーム	29
カスタムメイド3D2	82	240	プログラム技術が高いゲーム	24
カラフルBOX	72	150	ヴィヴァ！学園物！	14
カラフルアクアリウム	70	235	ヒロインが朝起こしに来る	21
カラフルアクアリウム	70	235	歌がいいゲーム	19
カラフルアクアリウム	70	235	演出の光るゲーム	20
カラフルアクアリウム	70	235	CGが美しいゲーム	27
カラフルアクアリウム	70	235	魅力に溢れた幼なじみ	25
ガジェット	75	133	既婚者、未亡人とのHがあるゲーム	12
ガンナイトガール	80	414	シナリオがいいゲーム	41
ガンナイトガール	80	414	主人公がダメ！	35
ガンナイトガール	80	414	オールクリアに価値あり	50
キスと魔王と紅茶 ～Kiss×Lord×Darjeeling～	70	447	CGが美しいゲーム	43
キスアト	77	326	CGが美しいゲーム	36
キスアト	77	326	魅力的な攻略不可キャラクター	27
キナナキノ森	83	129	成長物語	16
キナナキノ森	83	129	シナリオがいいゲーム	13
キナナキノ森	83	129	ゴールが一つだけのゲーム	11
キナナキノ森	83	129	埋もれている名作	16
キミの声がきこえる	75	321	脇役が光るゲーム	28
キミの声がきこえる	75	321	主人公がダメ！	27
キミの声がきこえる	75	321	強気のあの娘が魅力的	27
キミの声がきこえる	75	321	主人公はモテモテ！	30
キミの瞳にヒットミー	75	166	魅力的な攻略不可キャラクター	17
キミの瞳にヒットミー	75	166	「部活動」が印象的な作品	17
キミへ贈る、ソラの花	78	283	BGMに惚れ惚れ(*'-')	26
キミへ贈る、ソラの花	78	283	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	29
キミへ贈る、ソラの花	78	283	歌がいいゲーム	27
キミへ贈る、ソラの花	78	283	死生観	28
キミへ贈る、ソラの花	78	283	CGが美しいゲーム	29
キミキス	70	127	CGが美しいゲーム	12
キミキス	70	127	作業プレイなゲーム	14
キャッスルファンタジア ～エレンシア戦記～ リニューアル	77	121	戦闘描写（シーン）が印象的	15
キャッスルファンタジア ～エレンシア戦記～ リニューアル	77	121	戦う女の子達	14
キラ☆キラ ～カーテンコール～	74	476	歌がいいゲーム	47
キラ☆キラ ～カーテンコール～	74	476	前作をやってから	56
キラリ☆南国小麦色 ～潮吹きパラダイスへようこそ!～	70	146	おかずに使える	17
キラリ☆南国小麦色 ～潮吹きパラダイスへようこそ!～	70	146	イキまくる女の子	12
キラリ☆南国小麦色 ～潮吹きパラダイスへようこそ!～	70	146	褐色肌の女の子	13
キラリ☆南国小麦色 ～潮吹きパラダイスへようこそ!～	70	146	エロ動画が良い！	12
ギルティクラウン ロストクリスマス	75	117	とんでもなく短い。短すぎるよ、このゲーム。	25
ギルティクラウン ロストクリスマス	75	117	演出の光るゲーム	21
ギルティクラウン ロストクリスマス	75	117	戦闘描写（シーン）が印象的	12
ギルティクラウン ロストクリスマス	75	117	主人公がバトルに強い！	13
クラ☆クラ ～CLASSY☆CRANBERRY’S～	70	311	CGが美しいゲーム	32
クラ☆クラ ～CLASSY☆CRANBERRY’S～	70	311	主人公はモテモテ！	28
クロウカシス 七憑キノ贄	71	371	BGMに惚れ惚れ(*'-')	32
クロウカシス 七憑キノ贄	71	371	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	34
クロウカシス 七憑キノ贄	71	371	CGが美しいゲーム	58
クロウカシス 七憑キノ贄	71	371	キャラの立ち絵造形が良い	32
クロウカシス 七憑キノ贄	71	371	攻略難度高い作品	44
クロウカシス 七憑キノ贄	71	371	作業プレイなゲーム	35
ク・リトル・リトル ～魔女の使役る、蟲神の触手～	73	219	歌がいいゲーム	28
ク・リトル・リトル ～魔女の使役る、蟲神の触手～	73	219	一般人にお勧めでないゲーム	22
ク・リトル・リトル ～魔女の使役る、蟲神の触手～	73	219	スカッとするゲーム(スカトロのあるゲーム)	32
ク・リトル・リトル ～魔女の使役る、蟲神の触手～	73	219	病弱・身障者ヒロイン	21
グリムガーデンの少女 -witch in gleamgarden-	79	390	主人公が素敵	49
グリムガーデンの少女 -witch in gleamgarden-	79	390	シナリオがいいゲーム	39
グリムガーデンの少女 -witch in gleamgarden-	79	390	悪役たる悪役	33
グリムガーデンの少女 -witch in gleamgarden-	79	390	オールクリアに価値あり	43
グリーングリーン DVD EDITION	78	175	BGMに惚れ惚れ(*'-')	15
グリーングリーン DVD EDITION	78	175	コメディ要素が強い笑えるゲーム	25
グリーングリーン DVD EDITION	78	175	声がいいゲーム	15
グリーングリーン DVD EDITION	78	175	歌がいいゲーム	24
グリーングリーン DVD EDITION	78	175	脇役が光るゲーム	31
グリーングリーン DVD EDITION	78	175	シナリオがいいゲーム	14
グリーングリーン DVD EDITION	78	175	名シーン・名台詞あります	14
グリーングリーン DVD EDITION	78	175	感動した（泣いてしまった）ゲーム	20
グリーングリーン DVD EDITION	78	175	奇人変人・愉快なキャラクターが登場するゲーム	17
グリーングリーン3 ハローグッバイ	80	378	脇役が光るゲーム	35
グリーングリーン3 ハローグッバイ	80	378	ヴィヴァ！学園物！	32
コトバの消えた日 ～心まで裸にする純愛調教～	70	112	露出・羞恥プレイのあるゲーム	9
ゴスデリ -GOTHIC DELUSION-	72	268	とんでもなく短い。短すぎるよ、このゲーム。	27
ゴスデリ -GOTHIC DELUSION-	72	268	演出の光るゲーム	46
ゴスデリ -GOTHIC DELUSION-	72	268	炉利(ロリ)	48
ゴスデリ -GOTHIC DELUSION-	72	268	続編、リメイク版がプレイしたい！	35
ゴスデリ -GOTHIC DELUSION-	72	268	CGが美しいゲーム	36
ゴスデリ -GOTHIC DELUSION-	72	268	ゴールが一つだけのゲーム	31
ゴールデンアワー	79	194	CGが美しいゲーム	20
サキガケ⇒ジェネレーション!	75	484	CGが美しいゲーム	56
サキガケ⇒ジェネレーション!	75	484	オッパイ星人万歳なエロゲー	43
サクラノモリ†ドリーマーズ	79	252	恐怖・ホラー・伝奇物	26
サクラノモリ†ドリーマーズ	79	252	シナリオがいいゲーム	23
サクラノモリ†ドリーマーズ2	80	114	恐怖・ホラー・伝奇物	10
サツコイ ～悠久なる恋の歌～	75	248	妹ゲー	31
サツコイ ～悠久なる恋の歌～	75	248	オールクリアに価値あり	20
サナララR	80	157	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	18
サナララR	80	157	歌がいいゲーム	17
サナララR	80	157	シナリオがいいゲーム	13
サナララR	80	157	感動した（泣いてしまった）ゲーム	14
サバト鍋 -Nitro Amusement Disc-	75	296	歌がいいゲーム	26
サフィズムの舷窓 ～an epic～	80	175	主人公が素敵	15
サフィズムの舷窓 ～an epic～	80	175	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	23
サフィズムの舷窓 ～an epic～	80	175	脇役が光るゲーム	21
サフィズムの舷窓 ～an epic～	80	175	ヒロインが異邦人（外国人）	17
サフィズムの舷窓 ～an epic～	80	175	テキストGOOD	16
サフィズムの舷窓 ～an epic～	80	175	Ｈシーンのある女の子がいっぱいいるよぉ	18
サフィズムの舷窓 ～an epic～	80	175	女の子同士	47
サフィズムの舷窓 ～an epic～	80	175	クリア後、本編以外のお楽しみ	32
サフィズムの舷窓 ～an epic～	80	175	ヴィヴァ！学園物！	18
サフィズムの舷窓 ～an epic～	80	175	奇人変人・愉快なキャラクターが登場するゲーム	19
サフィズムの舷窓 ～an epic～	80	175	主人公はモテモテ！	20
シェル・クレイル ～愛しあう逃避の中で～	75	154	『薬品』がテーマ・伏線となっている作品	18
シェル・クレイル ～愛しあう逃避の中で～	75	154	シナリオがいいゲーム	18
シェル・クレイル ～愛しあう逃避の中で～	75	154	CGが美しいゲーム	14
シェル・クレイル ～愛しあう逃避の中で～	75	154	18禁ならではの大人の物語	16
シキガミ	75	144	炉利(ロリ)	15
シキガミ	75	144	Ｈシーンのある女の子がいっぱいいるよぉ	14
シキガミ	75	144	主人公がバトルに強い！	16
シスタ×シスタ ～Lovevery Sisters～	75	123	おかずに使える	20
シスタ×シスタ ～Lovevery Sisters～	75	123	とんでもなく短い。短すぎるよ、このゲーム。	13
シスタ×シスタ ～Lovevery Sisters～	75	123	主人公がダメ！	16
シスタ×シスタ ～Lovevery Sisters～	75	123	CGが美しいゲーム	12
シスタ×シスタ ～Lovevery Sisters～	75	123	魅力的なヒロインがいるゲーム	11
シスタ×シスタ ～Lovevery Sisters～	75	123	ツインテールが魅力	11
シスタ×シスタ ～Lovevery Sisters～	75	123	強気のあの娘が魅力的	19
シスタ×シスタ ～Lovevery Sisters～	75	123	イキまくる女の子	24
シスターコントラスト!	75	169	妹ゲー	40
シスターコントラスト!	75	169	炉利(ロリ)	16
シスターコントラスト!	75	169	聖水(おしっこ)	16
シスターコントラスト!	75	169	自慰美少女シーンのあるゲーム	24
シャマナシャマナ ～月とこころと太陽の魔法～	76	395	主人公が素敵	41
シャマナシャマナ ～月とこころと太陽の魔法～	76	395	ファンタジー	45
シャマナシャマナ ～月とこころと太陽の魔法～	76	395	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	38
シュガーコートフリークス	75	181	BGMに惚れ惚れ(*'-')	15
シュガーコートフリークス	75	181	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	20
シュガーコートフリークス	75	181	脇役が光るゲーム	15
シュガーコートフリークス	75	181	CGが美しいゲーム	21
シュガーコートフリークス	75	181	魅力的な攻略不可キャラクター	15
シュクレ ～sweet and charming time for you.～	72	329	お店が舞台	29
シュヴァルツェスマーケン 紅血の紋章	80	115	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	12
シュヴァルツェスマーケン 紅血の紋章	80	115	演出の光るゲーム	12
シュヴァルツェスマーケン 紅血の紋章	80	115	シナリオがいいゲーム	14
シュヴァルツェスマーケン 紅血の紋章	80	115	主人公がバトルに強い！	11
シルヴァリオ トリニティ	83	113	BGMに惚れ惚れ(*'-')	10
シルヴァリオ トリニティ	83	113	主人公が素敵	16
シルヴァリオ トリニティ	83	113	魂の作品	11
シルヴァリオ トリニティ	83	113	成長物語	11
シルヴァリオ トリニティ	83	113	演出の光るゲーム	14
シルヴァリオ トリニティ	83	113	脇役が光るゲーム	13
シルヴァリオ トリニティ	83	113	シナリオがいいゲーム	15
シルヴァリオ トリニティ	83	113	名シーン・名台詞あります	10
シルヴァリオ トリニティ	83	113	（熱く燃える）熱血系ゲーム	17
シルヴァリオ トリニティ	83	113	悪役たる悪役	14
シルヴァリオ トリニティ	83	113	戦闘描写（シーン）が印象的	12
シルヴァリオ トリニティ	83	113	前作をやってから	15
シルヴァリオ トリニティ	83	113	主人公がバトルに強い！	12
シルヴァリオ トリニティ	83	113	主人公はモテモテ！	11
シルヴァリオ トリニティ	83	113	オールクリアに価値あり	14
シルヴァリオ ヴェンデッタ	81	313	演出の光るゲーム	43
シルヴァリオ ヴェンデッタ	81	313	脇役が光るゲーム	30
シルヴァリオ ヴェンデッタ	81	313	シナリオがいいゲーム	33
シルヴァリオ ヴェンデッタ	81	313	（熱く燃える）熱血系ゲーム	44
シルヴァリオ ヴェンデッタ	81	313	戦闘描写（シーン）が印象的	32
シルヴァリオ ヴェンデッタ	81	313	主人公がバトルに強い！	30
シルヴァリオ ヴェンデッタ	81	313	主人公がアンチヒーロー	32
シルヴァリオ ヴェンデッタ	81	313	オールクリアに価値あり	34
シンシア ～Sincerely to you～	75	174	声がいいゲーム	15
シンソウノイズ ～受信探偵の事件簿～	81	268	ミステリーの世界	27
シンソウノイズ ～受信探偵の事件簿～	81	268	伏線がしっかり回収されているゲーム	25
シンソウノイズ ～受信探偵の事件簿～	81	268	シナリオがいいゲーム	23
シンソウノイズ ～受信探偵の事件簿～	81	268	CGが美しいゲーム	36
シークレットゲーム CODE:Revise	74	378	とんでもなく短い。短すぎるよ、このゲーム。	41
シークレットゲーム CODE:Revise	74	378	メイドさん…	33
シークレットゲーム CODE:Revise	74	378	魅力的な攻略不可キャラクター	32
シークレットゲーム CODE:Revise	74	378	戦う女の子達	32
ジサツのための101の方法	75	262	歌がいいゲーム	25
ジサツのための101の方法	75	262	一般人にお勧めでないゲーム	28
ジサツのための101の方法	75	262	狂気をテーマにしているゲーム	34
ジュエルスオーシャン	74	199	歌がいいゲーム	18
ジンコウガクエン	73	143	おかずに使える	13
ジンコウガクエン	73	143	続編、リメイク版がプレイしたい！	13
スズノネセブン! -Sweet Lovers’ Concerto-	75	424	前作をやってから	39
スマガスペシャル	73	412	前作をやってから	40
スーパーダンガンロンパ2 さよなら絶望学園	85	111	演出の光るゲーム	10
セイクリッド・プルーム	72	116	高スペック必要	15
セイレムの魔女たち	80	174	主人公が素敵	19
セイレムの魔女たち	80	174	脇役が光るゲーム	25
セイレムの魔女たち	80	174	シナリオがいいゲーム	20
セイレムの魔女たち	80	174	埋もれている名作	15
セイレムの魔女たち	80	174	舞台が「過去」	16
セカンドノベル ～彼女の夏、15分の記憶～	80	118	タイトルの良いゲーム	12
セカンドノベル ～彼女の夏、15分の記憶～	80	118	伏線がしっかり回収されているゲーム	15
セカンドノベル ～彼女の夏、15分の記憶～	80	118	シナリオがいいゲーム	16
セカンドノベル ～彼女の夏、15分の記憶～	80	118	テキストGOOD	10
セカンドノベル ～彼女の夏、15分の記憶～	80	118	システムが斬新なゲーム	16
セカンドノベル ～彼女の夏、15分の記憶～	80	118	ザッピング・マルチサイト・複数視点	10
セカンドノベル ～彼女の夏、15分の記憶～	80	118	オールクリアに価値あり	15
セカンドノベル ～彼女の夏、15分の記憶～	80	118	熟読･考察の価値あるシナリオ（ネタバレ注意+補足説明参照）	20
ソラコイ	70	103	歌がいいゲーム	10
ソレヨリノ前奏詩	80	358	演出の光るゲーム	52
ソレヨリノ前奏詩	80	358	CGが美しいゲーム	44
ソレヨリノ前奏詩	80	358	ゴールが一つだけのゲーム	31
ソーサリージョーカーズ	82	464	主人公が素敵	56
ソーサリージョーカーズ	82	464	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	50
ソーサリージョーカーズ	82	464	演出の光るゲーム	49
ソーサリージョーカーズ	82	464	シナリオがいいゲーム	61
ソーサリージョーカーズ	82	464	CGが美しいゲーム	54
ソーサリージョーカーズ	82	464	ゴールが一つだけのゲーム	66
ソーサリージョーカーズ	82	464	起動ディスクが必要	40
ソーサリージョーカーズ	82	464	主人公がバトルに強い！	50
ソーサリージョーカーズ	82	464	ザッピング・マルチサイト・複数視点	41
ソーサレス＊アライヴ! ～the World's End Fallen Star～	80	191	オールクリアに価値あり	16
ゾンビのあふれた世界で俺だけが襲われない Vol.1	80	252	続編、リメイク版がプレイしたい！	23
ゾンビのあふれた世界で俺だけが襲われない Vol.1	80	252	シナリオがいいゲーム	21
タユタマ -It’s Happy Days-	71	355	前作をやってから	32
ダイヤミック・デイズ	72	340	主人公が素敵	42
ダブルキャスト	78	168	狂気をテーマにしているゲーム	16
ダンガンロンパ 希望の学園と絶望の高校生	81	130	演出の光るゲーム	12
ダンガンロンパ 希望の学園と絶望の高校生	81	130	奇人変人・愉快なキャラクターが登場するゲーム	16
ダンジョン オブ レガリアス 背徳の都イシュガリア	75	101	おかずに使える	9
ダンジョン オブ レガリアス 背徳の都イシュガリア	75	101	CGが美しいゲーム	10
ダンジョン オブ レガリアス 背徳の都イシュガリア	75	101	ゴールが一つだけのゲーム	12
ダンジョン オブ レガリアス 背徳の都イシュガリア	75	101	アナルSEXのあるゲーム	10
ダンジョン オブ レガリアス 背徳の都イシュガリア	75	101	イキまくる女の子	9
ダンジョン オブ レガリアス 背徳の都イシュガリア	75	101	主人公はモテモテ！	10
ダンジョン オブ レガリアス 背徳の都イシュガリア	75	101	褐色肌の女の子	11
ダンジョンクルセイダーズ2 ～永劫の楽土～	70	231	作業プレイなゲーム	19
ツナガル★バングル	70	225	演出の光るゲーム	19
ツナガル★バングル	70	225	バカップル万歳	33
ティンクル☆くるせいだーす - Passion Star Stream -	78	297	ゲーム性のある飽きないゲーム	29
ティンクル☆くるせいだーす - Passion Star Stream -	78	297	BGMに惚れ惚れ(*'-')	26
ティンクル☆くるせいだーす - Passion Star Stream -	78	297	歌がいいゲーム	26
ティンクル☆くるせいだーす - Passion Star Stream -	78	297	前作をやってから	24
ティンクル☆くるせいだーす - Passion Star Stream -	78	297	主人公がバトルに強い！	26
テラべっぴん	73	101	CGが美しいゲーム	10
テレビの消えた日	70	239	妹ゲー	20
テレビの消えた日	70	239	CGが美しいゲーム	23
デモニオン ～魔王の地下要塞～	78	399	おかずに使える	38
デモニオン ～魔王の地下要塞～	78	399	CGが美しいゲーム	32
デモニオン ～魔王の地下要塞～	78	399	アナルSEXのあるゲーム	34
デモニオンII ～魔王と三人の女王～	70	153	ひたすら長い。長すぎるよ、このゲーム。	17
デモニオンII ～魔王と三人の女王～	70	153	ファンタジー	13
デモニオンII ～魔王と三人の女王～	70	153	CGが美しいゲーム	19
デュエリスト×エンゲージ	71	172	戦う女の子達	17
トリノライン	78	178	演出の光るゲーム	19
トリノライン	78	178	CGが美しいゲーム	15
トロピカルKISS	75	253	声がいいゲーム	22
トロピカルKISS	75	253	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	24
トロピカルKISS	75	253	ムービーが良い！(エロ動画除く)	23
トロピカルKISS	75	253	CGが美しいゲーム	48
トロピカルKISS	75	253	キャラの立ち絵造形が良い	41
トロピカルKISS	75	253	夏ゲー	27
トロピカルKISS	75	253	奇人変人・愉快なキャラクターが登場するゲーム	28
トロピカルKISS	75	253	主人公はモテモテ！	31
ド田舎ちゃんねる5 ～こちら鈴音学園放送部～	70	135	コメディ要素が強い笑えるゲーム	13
ド田舎ちゃんねる5 ～こちら鈴音学園放送部～	70	135	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	13
ド田舎ちゃんねる5 ～こちら鈴音学園放送部～	70	135	舞台が田舎	19
ド田舎ちゃんねる5 ～こちら鈴音学園放送部～	70	135	バカソングのあるゲーム	11
ナギサの ～Around The Seaside～	75	370	声がいいゲーム	31
ナギサの ～Around The Seaside～	75	370	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	41
ナギサの ～Around The Seaside～	75	370	夏ゲー	60
ナギサの ～Around The Seaside～	75	370	舞台が田舎	49
ナースにおまかせ	75	451	おかずに使える	48
ナースにおまかせ	75	451	看護婦さん…	49
ニュートンと林檎の樹	75	219	声がいいゲーム	18
ニュートンと林檎の樹	75	219	舞台が「過去」	19
ネコっかわいがり! -クレインイヌネコ病院診察中-	76	250	歌がいいゲーム	41
ネコっかわいがり! -クレインイヌネコ病院診察中-	76	250	感動した（泣いてしまった）ゲーム	20
ネコっかわいがり! -クレインイヌネコ病院診察中-	76	250	埋もれている名作	23
ネコっかわいがり! -クレインイヌネコ病院診察中-	76	250	ケモノっ娘萌え！	29
ネコっかわいがり! -クレインイヌネコ病院診察中-	76	250	オールクリアに価値あり	38
ノラと皇女と野良猫ハート2	82	439	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	46
ノラと皇女と野良猫ハート2	82	439	シナリオがいいゲーム	39
ノラと皇女と野良猫ハート2	82	439	奇人変人・愉快なキャラクターが登場するゲーム	43
ハルカナソラ	71	408	妹ゲー	53
ハルカナソラ	71	408	CGが美しいゲーム	44
ハルカナソラ	71	408	前作をやってから	37
ハルキス	70	231	主人公がダメ！	20
ハロー・レディ! -New Division-	75	225	主人公がバトルに強い！	18
ハーレムゲーム ～俺はコレのおかげでエロゲーの主人公になれました!～	75	104	バカゲー	10
ハーレムゲーム ～俺はコレのおかげでエロゲーの主人公になれました!～	75	104	ゴールが一つだけのゲーム	15
ハーレムゲーム ～俺はコレのおかげでエロゲーの主人公になれました!～	75	104	オッパイ星人万歳なエロゲー	10
ハーレムゲーム ～俺はコレのおかげでエロゲーの主人公になれました!～	75	104	主人公はモテモテ！	10
ハーヴェストオーバーレイ	72	166	環境周りが快適	15
バタフライシーカー	80	287	伏線がしっかり回収されているゲーム	25
バタフライシーカー	80	287	シナリオがいいゲーム	24
バタフライシーカー ～カオス・ナイトメア～	77	123	ゴールが一つだけのゲーム	13
バタフライシーカー ～カオス・ナイトメア～	77	123	前作をやってから	12
ヒマワリと恋の記憶	78	206	歌がいいゲーム	26
ヒマワリと恋の記憶	78	206	CGが美しいゲーム	25
ヒマワリと恋の記憶	78	206	三角関係の描写（または葛藤）のある作品	20
ヒマワリと恋の記憶	78	206	オールクリアに価値あり	27
ヒメゴト・マスカレイド ～お嬢様たちの戯れ～	70	111	おかずに使える	16
ヒメゴト・マスカレイド ～お嬢様たちの戯れ～	70	111	お口でGO!!	9
ヒメゴト・マスカレイド ～お嬢様たちの戯れ～	70	111	CGが美しいゲーム	10
ヒメゴト・マスカレイド ～お嬢様たちの戯れ～	70	111	作業プレイなゲーム	10
ヒメゴト・マスカレイド ～お嬢様たちの戯れ～	70	111	アナルSEXのあるゲーム	10
ヒメゴト・マスカレイド ～お嬢様たちの戯れ～	70	111	イキまくる女の子	12
ヒメゴト・マスカレイド ～お嬢様たちの戯れ～	70	111	女装もの（女装ネタ）	10
ピアノの森の満開の下	72	268	とんでもなく短い。短すぎるよ、このゲーム。	28
ピアノの森の満開の下	72	268	妹ゲー	41
ピアノの森の満開の下	72	268	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	23
ピアノの森の満開の下	72	268	歌がいいゲーム	37
ピリオド	76	265	歌がいいゲーム	23
ピリオド	76	265	CGが美しいゲーム	27
ファタモルガーナの館	90	270	BGMに惚れ惚れ(*'-')	52
ファタモルガーナの館	90	270	主人公が素敵	30
ファタモルガーナの館	90	270	魂の作品	40
ファタモルガーナの館	90	270	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	45
ファタモルガーナの館	90	270	歌がいいゲーム	23
ファタモルガーナの館	90	270	演出の光るゲーム	33
ファタモルガーナの館	90	270	伏線がしっかり回収されているゲーム	47
ファタモルガーナの館	90	270	シナリオがいいゲーム	50
ファタモルガーナの館	90	270	感動した（泣いてしまった）ゲーム	28
ファタモルガーナの館	90	270	CGが美しいゲーム	32
ファタモルガーナの館	90	270	鬱ゲー	26
ファタモルガーナの館	90	270	狂気をテーマにしているゲーム	22
ファタモルガーナの館	90	270	舞台が「過去」	24
ファタモルガーナの館	90	270	選択肢が印象的	23
ファタモルガーナの館	90	270	純愛物語	30
ファタモルガーナの館	90	270	オールクリアに価値あり	23
フェアリーテイル・レクイエム	82	200	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	25
フェアリーテイル・レクイエム	82	200	伏線がしっかり回収されているゲーム	21
フェアリーテイル・レクイエム	82	200	シナリオがいいゲーム	25
フェアリーテイル・レクイエム	82	200	CGが美しいゲーム	35
フェアリーテイル・レクイエム	82	200	オールクリアに価値あり	28
フェイクアズール・アーコロジー	80	401	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	41
フェイクアズール・アーコロジー	80	401	シナリオがいいゲーム	37
フェイクアズール・アーコロジー	80	401	SF仕立てのゲーム	58
フォークソング	75	126	BGMに惚れ惚れ(*'-')	11
フォークソング	75	126	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	15
フツウノファンタジー	72	193	ファンタジー	22
フツウノファンタジー	72	193	思わずツッコミ！パロディネタが面白い♪	17
フラテルニテ	75	282	後味悪すぎ	29
フラテルニテ	75	282	インモラルなエロゲー（近親相姦含む）	26
フラテルニテ	75	282	一般人にお勧めでないゲーム	32
フラテルニテ	75	282	男たちが集団で…(輪姦)	34
フラテルニテ	75	282	鬱ゲー	30
フラテルニテ	75	282	スカッとするゲーム(スカトロのあるゲーム)	39
フラテルニテ	75	282	狂気をテーマにしているゲーム	35
フラテルニテ	75	282	SMのあるゲーム	24
フラテルニテ	75	282	陵辱、　レイプ	41
フラテルニテ	75	282	バイオレンス・スプラッター	26
フリフレ	70	304	おかずに使える	28
フリフレ	70	304	とんでもなく短い。短すぎるよ、このゲーム。	25
フリフレ	70	304	CGが美しいゲーム	62
フリフレ	70	304	陵辱、　レイプ	29
フリフレ2	70	188	CGが美しいゲーム	23
フロレアール ～すきすきだいすき～	74	146	オールクリアに価値あり	15
ブレイズハート	73	104	おかずに使える	20
ブレイズハート	73	104	声がいいゲーム	9
ブレイズハート	73	104	ゲテモノをつかったシチュエーション	12
ブレイズハート	73	104	CGが美しいゲーム	16
ブレイズハート	73	104	陵辱、　レイプ	26
ブレイズハート	73	104	戦う女の子達	17
プラチナウインド ～星の詩が聞こえたら～	74	125	キャラを取り巻く世界観が良いゲーム（旧：雰囲気の良いゲーム）	11
プラチナウインド ～星の詩が聞こえたら～	74	125	CGが美しいゲーム	14
プリ☆さら ～ドキドキ×らぶらぶWファンディスク～	74	169	前作をやってから	14
プリズム・アーク ～プリズム・ハート エピソード2 ～	75	306	ひたすら長い。長すぎるよ、このゲーム。	32
プリズム・アーク ～プリズム・ハート エピソード2 ～	75	306	声がいいゲーム	31
プリズム・アーク ～プリズム・ハート エピソード2 ～	75	306	名作になりそこねた作品集	42
プリズム・アーク ～プリズム・ハート エピソード2 ～	75	306	歌がいいゲーム	64
プリズム・アーク ～プリズム・ハート エピソード2 ～	75	306	演出の光るゲーム	37
プリズム・アーク ～プリズム・ハート エピソード2 ～	75	306	ムービーが良い！(エロ動画除く)	56
プリズム・アーク ～プリズム・ハート エピソード2 ～	75	306	CGが美しいゲーム	45
プリズム・アーク ～プリズム・ハート エピソード2 ～	75	306	高スペック必要	55
プリズム・アーク ～プリズム・ハート エピソード2 ～	75	306	作業プレイなゲーム	43
プリズム・アーク ～プリズム・ハート エピソード2 ～	75	306	共通シーンが長い	40
プリズム・アーク ～プリズム・ハート エピソード2 ～	75	306	主人公がバトルに強い！	27
プリズム・アーク ～プリズム・ハート エピソード2 ～	75	306	戦う女の子達	28
プリンセスナイト☆カチュア ～堕ちた竜騎姫～	70	108	おかずに使える	13
プリンセスナイト☆カチュア ～堕ちた竜騎姫～	70	108	ファンタジー	9
プリンセスナイト☆カチュア ～堕ちた竜騎姫～	70	108	ゲテモノをつかったシチュエーション	27
プリンセスナイト☆カチュア ～堕ちた竜騎姫～	70	108	彼女はプリンセス（姫ゲー）	12
プリンセスナイト☆カチュア ～堕ちた竜騎姫～	70	108	陵辱、　レイプ	24
プリンセスナイト☆カチュア ～堕ちた竜騎姫～	70	108	イキまくる女の子	11
プリンセスナイト☆カチュア ～堕ちた竜騎姫～	70	108	エロ動画が良い！	22
プリンセスブライド	70	213	歌がいいゲーム	29
プレイ! プレイ! プレイ!	70	107	Ｈシーンのある女の子がいっぱいいるよぉ	12
プレイ! プレイ! プレイ!	70	107	陵辱、　レイプ	18
プレイ! プレイ! プレイ!	70	107	精液描写の濃いゲーム	10
プレイ! プレイ! プレイ!	70	107	イキまくる女の子	9
ヘルタースケルター ～白濁の村～	70	107	おかずに使える	12
ヘルタースケルター ～白濁の村～	70	107	声がいいゲーム	11
ヘルタースケルター ～白濁の村～	70	107	CGが美しいゲーム	12
ヘルタースケルター ～白濁の村～	70	107	男たちが集団で…(輪姦)	29
ヘルタースケルター ～白濁の村～	70	107	陵辱、　レイプ	18
ヘルタースケルター ～白濁の村～	70	107	精液描写の濃いゲーム	11
